Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0146-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG146,NG,146,A River View,Abraham Storck,1644 - 1708,about 1690-1700,Not on display,https://www.nationalgallery.org.uk/paintings/abraham-storck-a-river-view,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0147-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG147,NG,147,Cephalus carried off by Aurora in her Chariot,Agostino Carracci,1557 - 1602,about 1599,Room 1,https://www.nationalgallery.org.uk/paintings/agostino-carracci-cephalus-carried-off-by-aurora-in-her-chariot,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0148-00-000023-web-PYR.tif/full/!500,500/0/default.jpg",NG148,NG,148,A Woman borne off by a Sea God (?),Agostino Carracci,1557 - 1602,about 1599,Room 1,https://www.nationalgallery.org.uk/paintings/agostino-carracci-a-woman-borne-off-by-a-sea-god,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0149-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG149,NG,149,Calm: Two Dutch Vessels,Studio ofWillem van de Velde,1633 - 1707,probably after 1670,Not on display,https://www.nationalgallery.org.uk/paintings/studio-of-willem-van-de-velde-calm-two-dutch-vessels,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0150-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG150,NG,150,A Dutch Vessel in a Strong Breeze,Willem van de Velde,1633 - 1707,about 1670,Not on display,https://www.nationalgallery.org.uk/paintings/willem-van-de-velde-a-dutch-vessel-in-a-strong-breeze,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0151-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG151,NG,151,A River Landscape,Jan van Goyen,1596 - 1656,1645,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-goyen-a-river-landscape,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0151-01-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG151.1,NG,151.1,Leda and the Swan,Style ofPier Francesco Mola,1612 - 1666,probably 1650-66,Not on display,https://www.nationalgallery.org.uk/paintings/style-of-pier-francesco-mola-leda-and-the-swan,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0152-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG152,NG,152,An Evening View near a Village,Aert van der Neer,1603/4 - 1677,about 1650,Not on display,https://www.nationalgallery.org.uk/paintings/aert-van-der-neer-an-evening-view-near-a-village,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0153-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG153,NG,153,A Little Girl rocking a Cradle,Nicolaes Maes,1634 - 1693,about 1655,Not on display,https://www.nationalgallery.org.uk/paintings/nicolaes-maes-a-little-girl-rocking-a-cradle,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0154-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG154,NG,154,Peasants making Music in an Inn,Studio ofDavid Teniers the Younger,1610 - 1690,about 1635,Not on display,https://www.nationalgallery.org.uk/paintings/studio-of-david-teniers-the-younger-peasants-making-music-in-an-inn,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0155-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG155,NG,155,The Covetous Man,David Teniers the Younger,1610 - 1690,about 1648,Not on display,https://www.nationalgallery.org.uk/paintings/david-teniers-the-younger-the-covetous-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0156-00-000030-XL-PYR.tif/full/!500,500/0/default.jpg",NG156,NG,156,The Horses of Achilles,Style ofAnthony van Dyck,1599 - 1641,1635-45,Not on display,https://www.nationalgallery.org.uk/paintings/style-of-anthony-van-dyck-the-horses-of-achilles,20907x24469,TIFF,04/07/2024,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0157-00-000031-web-PYR.tif/full/!500,500/0/default.jpg",NG157,NG,157,A Landscape with a Shepherd and his Flock,Peter Paul Rubens,1577 - 1640,about 1638,Room 20,https://www.nationalgallery.org.uk/paintings/peter-paul-rubens-a-landscape-with-a-shepherd-and-his-flock,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0158-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG158,NG,158,A Man holding a Glass and an Old Woman lighting a Pipe,David Teniers the Younger,1610 - 1690,about 1645,Not on display,https://www.nationalgallery.org.uk/paintings/david-teniers-the-younger-a-man-holding-a-glass-and-an-old-woman-lighting-a-pipe,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0159-00-000020-FS-PYR.tif/full/!500,500/0/default.jpg",NG159,NG,159,"A Woman scraping Parsnips, with a Child standing by her",Nicolaes Maes,1634 - 1693,1655,Not on display,https://www.nationalgallery.org.uk/paintings/nicolaes-maes-a-woman-scraping-parsnips-with-a-child-standing-by-her,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0160-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG160,NG,160,The Rest on the Flight into Egypt,Pier Francesco Mola,1612 - 1666,about 1630-5,Room 27,https://www.nationalgallery.org.uk/paintings/pier-francesco-mola-the-rest-on-the-flight-into-egypt,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0161-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG161,NG,161,"View of the Roman Countryside, possibly Tivoli",Gaspard Dughet,1615 - 1675,about 1670,Not on display,https://www.nationalgallery.org.uk/paintings/gaspard-dughet-view-of-the-roman-countryside-possibly-tivoli,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0163-00-000039-FS-PYR.tif/full/!500,500/0/default.jpg",NG163,NG,163,Venice: The Grand Canal with S. Simeone Piccolo,Canaletto,1697 - 1768,about 1740,Room 33,https://www.nationalgallery.org.uk/paintings/canaletto-venice-the-grand-canal-with-s-simeone-piccolo,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0164-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG164,NG,164,The Holy Family and Saint John the Baptist,Jacob Jordaens,1593 - 1678,probably 1620-5,Room 18,https://www.nationalgallery.org.uk/paintings/jacob-jordaens-the-holy-family-and-saint-john-the-baptist,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0165-00-000024-FS-PYR.tif/full/!500,500/0/default.jpg",NG165,NG,165,The Plague at Ashdod (after Poussin),Angelo Caroselli,1585 - 1652,1631,Not on display,https://www.nationalgallery.org.uk/paintings/angelo-caroselli-the-plague-at-ashdod-after-poussin,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0166-00-000059-FS-PYR.tif/full/!500,500/0/default.jpg",NG166,NG,166,A Franciscan Friar,Rembrandt,1606 - 1669,about 1655,Room 22,https://www.nationalgallery.org.uk/paintings/rembrandt-a-franciscan-friar,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0168-00-000171-XL-PYR.tif/full/!500,500/0/default.jpg",NG168,NG,168,Saint Catherine of Alexandria,Raphael,1483 - 1520,about 1507,Room 61,https://www.nationalgallery.org.uk/paintings/raphael-saint-catherine-of-alexandria,12848x16811,TIFF,29/11/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0169-00-000027-FS-PYR.tif/full/!500,500/0/default.jpg",NG169,NG,169,"The Holy Family with a Saint, the Trinity and Angels",Ludovico Mazzolino,active 1504; died 1528?,about 1520,Not on display,https://www.nationalgallery.org.uk/paintings/ludovico-mazzolino-the-holy-family-with-a-saint-the-trinity-and-angels,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0170-00-000051-XL-PYR.tif/full/!500,500/0/default.jpg",NG170,NG,170,The Holy Family with Saints,Garofalo,about 1481 - 1559,about 1520-35,Not on display,https://www.nationalgallery.org.uk/paintings/garofalo-the-holy-family-with-saints,13243x16734,TIFF,13/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0172-00-000104-XL-PYR.tif/full/!500,500/0/default.jpg",NG172,NG,172,The Supper at Emmaus,Michelangelo Merisi da Caravaggio,1571 - 1610,1601,Room 32,https://www.nationalgallery.org.uk/paintings/michelangelo-merisi-da-caravaggio-the-supper-at-emmaus,46091x32695,PSB,07/07/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0173-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG173,NG,173,Portrait of a Gentleman,Domenico Tintoretto(?),1560 - 1635,about 1590-1600,Not on display,https://www.nationalgallery.org.uk/paintings/domenico-tintoretto-portrait-of-a-gentleman,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0174-00-000027-XL-PYR.tif/full/!500,500/0/default.jpg",NG174,NG,174,Cardinal Carlo Cerri,Jakob Ferdinand Voet,1639 - 1689,1669-79,Not on display,https://www.nationalgallery.org.uk/paintings/jakob-ferdinand-voet-cardinal-carlo-cerri,23049x28457,TIFF,21/02/2025,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0175-00-000009-web-PYR.tif/full/!500,500/0/default.jpg",NG175,NG,175,Portrait of a Man,Pieter van der Plas,about 1595 - about 1650,about 1640,Not on display,https://www.nationalgallery.org.uk/paintings/pieter-van-der-plas-portrait-of-a-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0176-00-000023-web-PYR.tif/full/!500,500/0/default.jpg",NG176,NG,176,The Infant Saint John with the Lamb,Bartolomé Esteban Murillo,1617 - 1682,1660-5,Room 30,https://www.nationalgallery.org.uk/paintings/bartolome-esteban-murillo-the-infant-saint-john-with-the-lamb,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0177-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG177,NG,177,Saint Mary Magdalene,Guido Reni,1575 - 1642,about 1634-5,Room 32,https://www.nationalgallery.org.uk/paintings/guido-reni-saint-mary-magdalene,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0179-00-000049-FS-PYR.tif/full/!500,500/0/default.jpg",NG179,NG,179,Saint Anne with the Virgin and Four Saints,Francesco Francia,about 1447 - 1517,1510-12,Room 6,https://www.nationalgallery.org.uk/paintings/francesco-francia-saint-anne-with-the-virgin-and-four-saints,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0180-00-000037-FS-PYR.tif/full/!500,500/0/default.jpg",NG180,NG,180,The Pietà,Francesco Francia,about 1447 - 1517,1510-12,Room 6,https://www.nationalgallery.org.uk/paintings/francesco-francia-the-pieta,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0181-00-000044-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG181,NG,181,The Virgin and Child with Saint John,Associate ofPietro Perugino,living 1469; died 1523,about 1480 - 1500,Not on display,https://www.nationalgallery.org.uk/paintings/associate-of-pietro-perugino-the-virgin-and-child-with-saint-john,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0184-00-000030-web-PYR.tif/full/!500,500/0/default.jpg",NG184,NG,184,"Susanna Stefan, Wife of Wolfgang Furter",Nicolas de Neufchâtel,active 1561 - 1567,early 1560s,Not on display,https://www.nationalgallery.org.uk/paintings/nicolas-de-neufchatel-susanna-stefan-wife-of-wolfgang-furter,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0186-00-000230-XL-PYR.tif/full/!500,500/0/default.jpg",NG186,NG,186,The Arnolfini Portrait,Jan van Eyck,active 1422; died 1441,1434,Room 52,https://www.nationalgallery.org.uk/paintings/jan-van-eyck-the-arnolfini-portrait,14231x19423,TIFF,20/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0187-00-000022-web-PYR.tif/full/!500,500/0/default.jpg",NG187,NG,187,The Apotheosis of the Duke of Buckingham,Peter Paul Rubens,1577 - 1640,before 1625,Room 18,https://www.nationalgallery.org.uk/paintings/peter-paul-rubens-the-apotheosis-of-the-duke-of-buckingham,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0189-00-000094-XL-PYR.tif/full/!500,500/0/default.jpg",NG189,NG,189,Doge Leonardo Loredan,Giovanni Bellini,about 1435 - 1516,about 1501-2,Room 63,https://www.nationalgallery.org.uk/paintings/giovanni-bellini-doge-leonardo-loredan,10528x14517,TIFF,20/04/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0190-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG190,NG,190,A Bearded Man in a Cap,Rembrandt,1606 - 1669,late 1650s,Room 22,https://www.nationalgallery.org.uk/paintings/rembrandt-a-bearded-man-in-a-cap,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0191-00-000014-web-PYR.tif/full/!500,500/0/default.jpg",NG191,NG,191,Christ embracing Saint John the Baptist,Guido Reni,1575 - 1642,about 1640,Not on display,https://www.nationalgallery.org.uk/paintings/guido-reni-christ-embracing-saint-john-the-baptist,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0192-00-000013-web-g-PYR.tif/full/!500,500/0/default.jpg",NG192,NG,192,Portrait of a Man,Gerrit Dou,1613 - 1675,1635-40,Room 15a,https://www.nationalgallery.org.uk/paintings/gerrit-dou-portrait-of-a-man,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0193-00-000050-XL-PYR.tif/full/!500,500/0/default.jpg",NG193,NG,193,Lot and his Daughters leaving Sodom,Guido Reni,1575 - 1642,about 1614-15,Room 32,https://www.nationalgallery.org.uk/paintings/guido-reni-lot-and-his-daughters-leaving-sodom,35628x26518,TIFF,22/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0194-00-000162-FS-PYR.tif/full/!500,500/0/default.jpg",NG194,NG,194,The Judgement of Paris,Peter Paul Rubens,1577 - 1640,probably 1632-5,Room 18,https://www.nationalgallery.org.uk/paintings/peter-paul-rubens-the-judgement-of-paris,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0195-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG195,NG,195,A Man with a Skull,Michiel Coxcie,born between 1498 and 1500; died 1592,about 1560 or later,Not on display,https://www.nationalgallery.org.uk/paintings/michiel-coxcie-a-man-with-a-skull,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0196-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG196,NG,196,Susannah and the Elders,Guido Reni,1575 - 1642,about 1622-3,Room 32,https://www.nationalgallery.org.uk/paintings/guido-reni-susannah-and-the-elders,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0197-00-000246-web-PYR.tif/full/!500,500/0/default.jpg",NG197,NG,197,Philip IV hunting Wild Boar (La Tela Real),Diego Velázquez,1599 - 1660,probably 1632-7,Room 30,https://www.nationalgallery.org.uk/paintings/diego-velazquez-philip-iv-hunting-wild-boar-la-tela-real,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0198-00-000015-web-PYR.tif/full/!500,500/0/default.jpg",NG198,NG,198,Christ appearing to Saint Anthony Abbot,Annibale Carracci,1560 - 1609,about 1598,Room 26,https://www.nationalgallery.org.uk/paintings/annibale-carracci-christ-appearing-to-saint-anthony-abbot,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0199-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",NG199,NG,199,Allegory of Virtue and Riches,Godfried Schalcken,1643 - 1706,about 1667,Room 15a,https://www.nationalgallery.org.uk/paintings/godfried-schalcken-allegory-of-virtue-and-riches,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0200-00-000100-XL-PYR.tif/full/!500,500/0/default.jpg",NG200,NG,200,The Virgin in Prayer,Sassoferrato,1609 - 1685,1640-50,Room 32,https://www.nationalgallery.org.uk/paintings/sassoferrato-the-virgin-in-prayer,16271x20519,TIFF,25/06/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0201-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG201,NG,201,A Sea-Shore,Claude-Joseph Vernet,1714 - 1789,1776,Room 37,https://www.nationalgallery.org.uk/paintings/claude-joseph-vernet-a-sea-shore,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0202-00-000013-web-PYR.tif/full/!500,500/0/default.jpg",NG202,NG,202,"A Cock, Hens and Chicks",Melchior d'Hondecoeter,1636 - 1695,about 1668-70,Not on display,https://www.nationalgallery.org.uk/paintings/melchior-d-hondecoeter-a-cock-hens-and-chicks,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0203-00-000017-web-PYR.tif/full/!500,500/0/default.jpg",NG203,NG,203,Saint Anthony of Padua (?) distributing Bread,Willem van Herp the Elder,about 1614 - 1677,probably 1662,Not on display,https://www.nationalgallery.org.uk/paintings/willem-van-herp-the-elder-saint-anthony-of-padua-distributing-bread,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0204-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG204,NG,204,Dutch Men-of-war off Enkhuizen,Ludolf Bakhuizen,1630/1 - 1708,1683,Not on display,https://www.nationalgallery.org.uk/paintings/ludolf-bakhuizen-dutch-men-of-war-off-enkhuizen,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0205-00-000023-FS-PYR.tif/full/!500,500/0/default.jpg",NG205,NG,205,The Wandering Musicians,Christian Wilhelm Ernst Dietrich,1712 - 1774,1745,Not on display,https://www.nationalgallery.org.uk/paintings/christian-wilhelm-ernst-dietrich-the-wandering-musicians,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0206-00-000017-FS-PYR.tif/full/!500,500/0/default.jpg",NG206,NG,206,A Girl,Jean-Baptiste Greuze,1725 - 1805,about 1800,Not on display,https://www.nationalgallery.org.uk/paintings/jean-baptiste-greuze-a-girl-1,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0207-00-000040-XL-PYR.tif/full/!500,500/0/default.jpg",NG207,NG,207,The Idle Servant,Nicolaes Maes,1634 - 1693,1655,Room 17,https://www.nationalgallery.org.uk/paintings/nicolaes-maes-the-idle-servant,11133x14598,TIFF,18/05/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0208-00-000020-XL-g-PYR.tif/full/!500,500/0/default.jpg",NG208,NG,208,The Finding of the Infant Moses by Pharaoh's Daughter,Bartholomeus Breenbergh,1598 - 1657,1636,Room 27,https://www.nationalgallery.org.uk/paintings/bartholomeus-breenbergh-the-finding-of-the-infant-moses-by-pharaoh-s-daughter,13847x10210,TIFF,13/09/2023,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0209-00-000021-web-PYR.tif/full/!500,500/0/default.jpg",NG209,NG,209,A Landscape with the Judgement of Paris,Jan BothandCornelis van Poelenburgh,about 1615 - 1652; 1594/5 - 1667,about 1645-50,Room 29,https://www.nationalgallery.org.uk/paintings/jan-both-and-cornelis-van-poelenburgh-a-landscape-with-the-judgement-of-paris,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0210-00-000031-XL-PYR.tif/full/!500,500/0/default.jpg",NG210,NG,210,Venice: Piazza San Marco,Francesco Guardi,1712 - 1793,about 1760,Room 33,https://www.nationalgallery.org.uk/paintings/francesco-guardi-venice-piazza-san-marco,28155x16772,TIFF,15/07/2021,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0211-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG211,NG,211,A Battle,Jan van Huchtenburgh,1647 - 1733,about 1680,Not on display,https://www.nationalgallery.org.uk/paintings/jan-van-huchtenburgh-a-battle,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0212-00-000036-web-PYR.tif/full/!500,500/0/default.jpg",NG212,NG,212,Portrait of Constantijn Huygens and his (?) Clerk,Thomas de Keyser,1596/7 - 1667,1627,Room 17,https://www.nationalgallery.org.uk/paintings/thomas-de-keyser-portrait-of-constantijn-huygens-and-his-clerk,N/A,N/A,,
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0213-00-000141-FS-PYR.tif/full/!500,500/0/default.jpg",NG213,NG,213,The Dream of a Knight,Raphael,1483 - 1520,about 1504,Room 7,https://www.nationalgallery.org.uk/paintings/raphael-the-dream-of-a-knight,N/A,N/A,,
