Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-10-000007-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.1,NG,580.1,The Trinity: Centre Pinnacle,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-the-trinity-centre-pinnacle,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-11-000007-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.11,NG,580.11,The Virgin Annunciate: Right Pinnacle,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-the-virgin-annunciate-right-pinnacle,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-12-000019-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.12,NG,580.12,Scenes from the Life of Saint John the Evangelist,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-scenes-from-the-life-of-saint-john-the-evangelist,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-02-000001-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.2,NG,580.2,"Saints Bernard, Scholastica, Benedict and John",Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-bernard-scholastica-benedict-and-john,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-03-000001-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.3,NG,580.3,"Saints Peter, Romuald, Catherine and Jerome",Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-peter-romuald-catherine-and-jerome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-04-000014-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.4,NG,580.4,"Unknown Saint, Saint Cosmas and Saint Francis",Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-unknown-saint-saint-cosmas-and-saint-francis,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-05-000014-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.5,NG,580.5,"Saints Nicholas, Damian and Margaret: Right Pilaster",Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-nicholas-damian-and-margaret-right-pilaster,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-06-000009-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.6,NG,580.6,Saint Michael: Roundel above Left Panel,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saint-michael-roundel-above-left-panel,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-07-000008-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.7,NG,580.7,The Descent into Limbo: Roundel above Centre Panel,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-the-descent-into-limbo-roundel-above-centre-panel,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-08-000009-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.8,NG,580.8,Saints Raphael and Tobias: Roundel above Right Panel,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-raphael-and-tobias-roundel-above-right-panel,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0580-09-000008-web-g-PYR.tif/full/!500,500/0/default.jpg",NG580.9,NG,580.9,The Archangel Gabriel: Left Pinnacle,Giovanni dal Ponte,about 1385 - 1437,about 1420-4?,Not on display,https://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-the-archangel-gabriel-left-pinnacle,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0581-00-000059-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG581,NG,581.0,Three Saints,Nardo di Cione,documented 1343-6; died 1365-6,about 1363-5,Room 57,https://www.nationalgallery.org.uk/paintings/nardo-di-cione-three-saints,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0582-00-000028-web-PYR.tif/full/!500,500/0/default.jpg",NG582,NG,582.0,The Adoration of the Kings,Probably by Zanobi Strozzi,1412 - 1468,about 1433-4,Room 57,https://www.nationalgallery.org.uk/paintings/probably-by-zanobi-strozzi-the-adoration-of-the-kings,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0583-00-000302-XL-PYR.tif/full/!500,500/0/default.jpg",NG583,NG,583.0,The Battle of San Romano,Paolo Uccello,about 1397 - 1475,probably about 1438-40,Room 62,https://www.nationalgallery.org.uk/paintings/paolo-uccello-the-battle-of-san-romano,74945x42634,PSB,2025-07-07,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/groups/N-0584-00-000044-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584,NG,584.0,Pratovecchio Altarpiece,Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-pratovecchio-altarpiece,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-01-000006-FS-PYR.tif/full/!500,500/0/default.jpg",NG584.1,NG,584.1,Saints Michael and John the Baptist,Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-saints-michael-and-john-the-baptist,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-02-000006-FS-PYR.tif/full/!500,500/0/default.jpg",NG584.2,NG,584.2,A Bishop (Donatus?) and a Female Martyr (Antilla?),Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-a-bishop-donatus-and-a-female-martyr-antilla,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-03-000013-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.3,NG,584.3,Left Pilaster of an Altarpiece,Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-left-pilaster-of-an-altarpiece,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-04-000013-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.4,NG,584.4,Right Pilaster of an Altarpiece,Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-right-pilaster-of-an-altarpiece,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-05-000004-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.5,NG,584.5,Gabriel: Frame Roundel (Left),Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-gabriel-frame-roundel-left,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-06-000004-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.6,NG,584.6,The Annunciate Virgin: Frame Roundel (right),Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-the-annunciate-virgin-frame-roundel-right,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-07-000010-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.7,NG,584.7,The Virgin: Altarpiece Pinnacle (Left),Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-the-virgin-altarpiece-pinnacle-left,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0584-08-000012-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG584.8,NG,584.8,Saint John the Evangelist: Altarpiece Pinnacle (right),Probably by Jacopo di Antonio (Master of Pratovecchio?),1427 - 1454,about 1450?,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jacopo-di-antonio-master-of-pratovecchio-saint-john-the-evangelist-altarpiece-pinnacle-right,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0585-00-000019-web-PYR.tif/full/!500,500/0/default.jpg",NG585,NG,585.0,Portrait of a Lady in Red,"Italian, Florentine",,probably 1460-70,Not on display,https://www.nationalgallery.org.uk/paintings/italian-florentine-portrait-of-a-lady-in-red,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0586-01-000013-web-g-PYR.tif/full/!500,500/0/default.jpg",NG586.1,NG,586.1,The Virgin and Child,Zanobi Machiavelli,about 1418 - 1479,probably about 1470,Not on display,https://www.nationalgallery.org.uk/paintings/zanobi-machiavelli-panels-from-an-altarpiece,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0586-02-000008-web-g-PYR.tif/full/!500,500/0/default.jpg",NG586.2,NG,586.2,A Bishop Saint and Saint Nicholas of Tolentino,Zanobi Machiavelli,about 1418 - 1479,probably about 1470,Not on display,https://www.nationalgallery.org.uk/paintings/zanobi-machiavelli-a-bishop-saint-and-saint-nicholas-of-tolentino,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0586-03-000006-web-g-PYR.tif/full/!500,500/0/default.jpg",NG586.3,NG,586.3,Saint Bartholomew and Saint Monica,Zanobi Machiavelli,about 1418 - 1479,probably about 1470,Not on display,https://www.nationalgallery.org.uk/paintings/zanobi-machiavelli-saint-bartholomew-and-saint-monica,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0587-00-000010-web-g-PYR.tif/full/!500,500/0/default.jpg",NG587,NG,587.0,Saint John the Baptist and Saint John the Evangelist,Zanobi Machiavelli,about 1418 - 1479,probably about 1470,Not on display,https://www.nationalgallery.org.uk/paintings/zanobi-machiavelli-panels-from-an-altarpiece-1,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0588-00-000011-web-g-PYR.tif/full/!500,500/0/default.jpg",NG588,NG,588.0,Saint Mark and Saint Augustine,Zanobi Machiavelli,about 1418 - 1479,probably about 1470,Not on display,https://www.nationalgallery.org.uk/paintings/zanobi-machiavelli-saint-mark-and-saint-augustine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0589-00-000049-FS-PYR.tif/full/!500,500/0/default.jpg",NG589,NG,589.0,The Virgin and Child with an Angel,Imitator ofFra Filippo Lippi,born about 1406; died 1469,about 1480,Not on display,https://www.nationalgallery.org.uk/paintings/imitator-of-fra-filippo-lippi-the-virgin-and-child-with-an-angel,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0590-00-000026-web-PYR.tif/full/!500,500/0/default.jpg",NG590,NG,590.0,The Dead Christ supported by Saints,Marco Zoppo,about 1432 - about 1478,about 1465,Room 51,https://www.nationalgallery.org.uk/paintings/marco-zoppo-the-dead-christ-supported-by-saints,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0591-00-000025-web-g-PYR.tif/full/!500,500/0/default.jpg",NG591,NG,591.0,The Abduction of Helen,Probably by Zanobi Strozzi,1412 - 1468,about 1450-5,Room 62,https://www.nationalgallery.org.uk/paintings/probably-by-zanobi-strozzi-the-abduction-of-helen,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0592-00-000118-XL-PYR.tif/full/!500,500/0/default.jpg",NG592,NG,592.0,Adoration of the Kings,Sandro BotticelliandFilippino Lippi,about 1445 - 1510; about 1457 - 1504,about 1470,Room 60,https://www.nationalgallery.org.uk/paintings/sandro-botticelli-and-filippino-lippi-adoration-of-the-kings,32529x13631,TIFF,2021-06-22,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0593-00-000088-XL-PYR.tif/full/!500,500/0/default.jpg",NG593,NG,593.0,The Virgin and Child,Lorenzo di Credi,about 1458 - 1537,about 1480-5,Not on display,https://www.nationalgallery.org.uk/paintings/lorenzo-di-credi-the-virgin-and-child,11563x16606,TIFF,2021-04-20,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0595-00-000010-web-PYR.tif/full/!500,500/0/default.jpg",NG595,NG,595.0,Portrait of a Lady,"Italian, Venetian",,about 1515-20,Not on display,https://www.nationalgallery.org.uk/paintings/italian-venetian-portrait-of-a-lady,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0596-00-000014-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG596,NG,596.0,The Lamentation over the Dead Christ,Marco Palmezzano,1459 - 1539,1506,Not on display,https://www.nationalgallery.org.uk/paintings/marco-palmezzano-the-lamentation-over-the-dead-christ,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0597-00-000059-FS-g-PYR.tif/full/!500,500/0/default.jpg",NG597,NG,597.0,Saint Vincent Ferrer,Francesco del Cossa,about 1435/6 - about 1477/8,probably about 1473-5,Room 59,https://www.nationalgallery.org.uk/paintings/francesco-del-cossa-saint-vincent-ferrer,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0597-01-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG597.1,NG,597.1,Scenes from the Life of Saint Vincent Ferrer,"Carrine PalmieriandRosa Falcone, After Ercole de' Roberti",active 1929; active 1929; active 1479; died 1496,1929,Not on display,https://www.nationalgallery.org.uk/paintings/carrine-palmieri-and-rosa-falcone-after-ercole-de-roberti-scenes-from-the-life-of-saint-vincent-ferrer,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0598-00-000038-web-PYR.tif/full/!500,500/0/default.jpg",NG598,NG,598.0,Saint Francis of Assisi with Angels,Sandro Botticelli,about 1445 - 1510,about 1475-80,Room 64,https://www.nationalgallery.org.uk/paintings/sandro-botticelli-saint-francis-of-assisi-with-angels,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0599-00-000111-XL-PYR.tif/full/!500,500/0/default.jpg",NG599,NG,599.0,Madonna of the Meadow,Giovanni Bellini,about 1435 - 1516,about 1500-5,Room 63,https://www.nationalgallery.org.uk/paintings/giovanni-bellini-madonna-of-the-meadow,19167x14837,TIFF,2021-04-20,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0600-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG600,NG,600.0,The Blind Beggar,Josephus Laurentius Dyckmans,1811 - 1888,1853,Not on display,https://www.nationalgallery.org.uk/paintings/josephus-laurentius-dyckmans-the-blind-beggar,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0602-00-000053-web-g-PYR.tif/full/!500,500/0/default.jpg",NG602,NG,602.0,The Dead Christ supported by Two Angels,Carlo Crivelli,about 1430/5 - about 1494,about 1470-5,Room 59,https://www.nationalgallery.org.uk/paintings/carlo-crivelli-the-dead-christ-supported-by-two-angels,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0621-00-000193-XL-PYR.tif/full/!500,500/0/default.jpg",NG621,NG,621.0,The Horse Fair,Rosa Bonheur,1822 - 1899,1855,Room 13 Stairs,https://www.nationalgallery.org.uk/paintings/rosa-bonheur-the-horse-fair,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0622-00-000022-FS-PYR.tif/full/!500,500/0/default.jpg",NG622,NG,622.0,A Young Woman Writing,After Jan Sanders van Hemessen,possibly documented 1519-20; died about 1556-7,about 1530,Not on display,https://www.nationalgallery.org.uk/paintings/after-jan-sanders-van-hemessen-a-young-woman-writing,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0623-00-000019-FS-PYR.tif/full/!500,500/0/default.jpg",NG623,NG,623.0,The Virgin and Child with Saints and Filippo Fasanini,Girolamo da Treviso,about 1497/8 - 1544,about 1532-3,Not on display,https://www.nationalgallery.org.uk/paintings/girolamo-da-treviso-the-virgin-and-child-with-saints-and-filippo-fasanini,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0624-00-000020-web-PYR.tif/full/!500,500/0/default.jpg",NG624,NG,624.0,The Infancy of Jupiter,Workshop ofGiulio Romano,1499? - 1546,mid 1530s,Not on display,https://www.nationalgallery.org.uk/paintings/workshop-of-giulio-romano-the-infancy-of-jupiter,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0625-00-000030-web-PYR.tif/full/!500,500/0/default.jpg",NG625,NG,625.0,The Madonna and Child with Saints,Moretto da Brescia,about 1498 - 1554,about 1540-5,Not on display,https://www.nationalgallery.org.uk/paintings/moretto-da-brescia-the-madonna-and-child-with-saints-1,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0626-00-000027-web-PYR.tif/full/!500,500/0/default.jpg",NG626,NG,626.0,Portrait of a Young Man,Sandro Botticelli,about 1445 - 1510,probably about 1480-5,Room 51,https://www.nationalgallery.org.uk/paintings/sandro-botticelli-portrait-of-a-young-man,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0627-00-000011-web-PYR.tif/full/!500,500/0/default.jpg",NG627,NG,627.0,A Waterfall in a Rocky Landscape,Jacob van Ruisdael,1628/9? - 1682,probably 1660-70,Not on display,https://www.nationalgallery.org.uk/paintings/jacob-van-ruisdael-a-waterfall-in-a-rocky-landscape,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0628-00-000012-web-PYR.tif/full/!500,500/0/default.jpg",NG628,NG,628.0,A Waterfall by a Cottage in a Hilly Landscape,Jacob Salomonsz. van Ruysdael,1629/30 - 1681,about 1650-81,Not on display,https://www.nationalgallery.org.uk/paintings/jacob-salomonsz-van-ruysdael-a-waterfall-by-a-cottage-in-a-hilly-landscape,,,,nan
,NG629,NG,629.0,"The High Altarpiece from San Pietro in Vincoli, Faenza",Lorenzo Costa,1460 - 1535,1505,,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-the-high-altarpiece-from-san-pietro-in-vincoli-faenza,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0629-01-000029-FS-PYR.tif/full/!500,500/0/default.jpg",NG629.1,NG,629.1,The Virgin and Child enthroned with Angels,Lorenzo Costa,1460 - 1535,1505,Room 61,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-the-virgin-and-child-enthroned-with-angels,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0629-02-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG629.2,NG,629.2,Saint Peter,Lorenzo Costa,1460 - 1535,1505,Room 61,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-saint-peter,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0629-03-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG629.3,NG,629.3,Saint Philip,Lorenzo Costa,1460 - 1535,1505,Room 61,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-saint-philip,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/N-0629-04-000012-FS-PYR.tif/full/!500,500/0/default.jpg",NG629.4,NG,629.4,Saint John the Evangelist,Lorenzo Costa,1460 - 1535,1505,Room 61,https://www.nationalgallery.org.uk/paintings/lorenzo-costa-saint-john-the-evangelist,,,,nan
